Howard,18,female,English Springer Spaniel,30/03/2012,10/04/2012,black and white,short,medium,no,yes,yes,yes,yes,yes,yes,both flat and garden,BT39 1YN
Erlandson,5,female,Pyrenean Mountain Dog,01/03/2012,10/04/2012,black,short,small,no,yes,yes,yes,yes,yes,yes,both flat and garden,BT49 2GB
Matti,16,male,Basset Fauve de Bretagne,28/03/2012,30/03/2012,black and brown,wirehaired,medium,no,yes,yes,yes,yes,yes,yes,garden,BT25 9BA
Jade,18,male,Finnish Spitz,11/01/2012,02/04/2012,black,long,small,yes,yes,yes,yes,yes,yes,yes,both flat and garden,BT33 1VL
Calloway,2,female,Bedlington Terrier,18/03/2012,02/04/2012,black,short,large,yes,yes,yes,yes,yes,yes,yes,both flat and garden,BT16 9TW
Lesly,9,male,Bulldog,06/01/2012,06/04/2012,striped,short,small,yes,yes,yes,yes,yes,yes,yes,both flat and garden,BT69 6JH
Willett,12,male,Poodle Standard,01/02/2012,10/04/2012,black,wirehaired,medium,yes,yes,yes,yes,yes,yes,yes,both flat and garden,BT60 1OS
Celestine,11,female,Newfoundland,01/03/2012,10/04/2012,brown and white,short,small,yes,yes,yes,yes,yes,yes,yes,both flat and garden,BT25 4MN
Shaughn,13,male,French Bulldog,18/03/2012,02/04/2012,apricot,medium,large,yes,yes,yes,yes,yes,yes,yes,both flat and garden,BT56 1FL
Cointon,18,female,Scottish Terrier,01/02/2012,02/04/2012,sable,short,medium,yes,yes,yes,yes,yes,yes,yes,flat,BT59 4BT
Peterus,12,female,Collie (Rough),18/03/2012,02/04/2012,sable,short,medium,yes,yes,yes,yes,yes,yes,yes,both flat and garden,BT80 4SG
Leggat,15,male,Chesapeake Bay Retriever,10/03/2012,17/04/2012,black and white,short,medium,yes,yes,yes,yes,yes,yes,yes,both flat and garden,BT49 2BO
Martin,11,female,Welsh Corgi (Pembroke),18/03/2012,02/04/2012,sable,short,medium,yes,yes,yes,yes,yes,yes,yes,both flat and garden,BT27 9CW
Tabor,4,female,German Wire-Haired Pointer,18/03/2012,19/03/2012,sable,short,medium,yes,yes,yes,yes,yes,yes,yes,both flat and garden,BT69 1AC
Elnora,11,male,Belgian Shepherd Dog Tervueren,12/01/2012,15/03/2012,gray,short,small,yes,yes,yes,yes,yes,yes,yes,flat,BT1 7QN
Phira,13,male,Kerry Blue Terrier,10/03/2012,27/02/2012,sable,short,small,yes,yes,yes,yes,yes,yes,yes,both flat and garden,BT13 3ED
Stormi,6,female,Brittany,01/02/2012,24/02/2012,black,short,medium,yes,yes,yes,yes,yes,no,yes,both flat and garden,BT1 9XA
Em,11,female,German Spitz Klein,16/01/2012,28/02/2012,black,short,medium,yes,yes,yes,yes,yes,no,yes,both flat and garden,BT77 4MF
Keffer,11,female,Boxer,25/01/2012,25/02/2012,white,short,small,yes,yes,yes,yes,yes,yes,yes,flat,BT41 8OQ
Maxwell,5,male,Nova Scotia Duck Tolling Retriever,01/02/2012,24/02/2012,yellow-brown,short,medium,yes,yes,yes,yes,yes,yes,yes,both flat and garden,BT66 2UC
Fernandez,12,male,Chesapeake Bay Retriever,20/03/2011,10/03/2012,black and tan,short,medium,yes,yes,yes,yes,yes,yes,yes,both flat and garden,BT25 3HN
Mosora,11,male,Belgian Shepherd Dog Tervueren,26/02/2012,15/03/2012,apricot,short,medium,yes,yes,yes,yes,yes,yes,yes,both flat and garden,BT30 7PD
Domph,18,female,Foxhound,10/04/2012,21/03/2012,black,medium,medium,yes,yes,yes,yes,yes,yes,yes,both flat and garden,BT39 1XV
Sissy,2,male,Dachshund (Miniature Long Haired),11/03/2012,15/03/2012,spotty,short,small,yes,yes,yes,yes,yes,yes,yes,flat,BT65 3SV
Darnall,1,male,Japanese Spitz,01/03/2011,10/03/2012,black and tan,medium,medium,yes,yes,yes,no,yes,yes,yes,both flat and garden,BT34 4EA
Palumbo,2,male,Pyrenean Mountain Dog,01/01/2010,29/03/2012,black,medium,medium,yes,no,yes,no,yes,yes,yes,both flat and garden,BT75 5CN
Joslyn,1,male,Bouvier des Flandres,01/02/2012,24/02/2012,sable,short,large,yes,no,yes,yes,yes,yes,yes,garden,BT47 4HY
Keldah,3,male,Dandie Dinmont Terrier,12/03/2012,18/03/2012,yellow,short,medium,no,no,yes,yes,yes,yes,yes,flat,BT74 1DV
Moreen,9,male,Bullmastiff,25/04/2012,23/03/2012,black and brown,medium,medium,no,no,yes,yes,yes,yes,yes,both flat and garden,BT9 3VT
OBrien,5,male,Dogue de Bordeaux,01/02/2012,24/02/2012,brown,short,medium,no,no,yes,yes,yes,yes,yes,both flat and garden,BT11 7GV
Martina,13,male,Australian Kelpie,20/03/2011,10/03/2012,black and tan,short,medium,no,no,yes,yes,yes,yes,yes,both flat and garden,BT11 8XD
Stelle,12,female,Harrier Hound,01/02/2012,24/02/2012,sable,short,large,no,no,yes,yes,no,yes,yes,garden,BT10 9CM
Darrick,14,male,Boxer,01/10/2011,27/02/2012,golden,medium,large,no,no,yes,yes,no,yes,yes,garden,BT54 6GU
Hannibal,18,male,Dachshund (Miniature Wire Haired),01/02/2012,05/02/2012,brown,short,medium,yes,no,yes,yes,yes,yes,no,both flat and garden,BT35 4GZ
Iggy,11,female,Deerhound,01/12/2011,18/01/2012,yellow-brown,wirehaired,medium,yes,no,yes,yes,yes,yes,no,garden,BT78 4JQ
Ivanah,10,male,Chow Chow (Smooth),01/03/2011,19/01/2012,sable,short,large,yes,no,yes,yes,yes,yes,no,garden,BT44 8QT
Alo,6,male,West Highland White Terrier,23/01/2012,23/01/2012,apricot,short,small,no,no,yes,yes,yes,no,no,garden,BT4 4PS
Fredel,5,female,Schnauzer Giant,15/08/2011,19/02/2012,black,medium,large,yes,no,yes,yes,yes,no,no,garden,BT16 6RE
Giulia,12,male,Yorkshire Terrier,24/01/2012,25/01/2012,golden,short,small,no,no,yes,yes,yes,yes,yes,both flat and garden,BT37 5PE
Carolin,7,male,Nova Scotia Duck Tolling Retriever,23/01/2012,23/01/2012,apricot,medium,large,no,no,yes,yes,yes,yes,yes,garden,BT30 2DM
Imelida,15,female,Manchester Terrier,23/01/2012,23/01/2012,tricolor,short,small,no,no,yes,yes,yes,yes,yes,garden,BT17 4FZ
Fern,5,male,Chihuahua (Smooth Coat),20/12/2011,24/02/2012,black,medium,small,no,no,yes,yes,yes,yes,yes,garden,BT48 3RV
Verras,13,female,Collie (Rough),01/12/2011,18/01/2012,black and white,short,medium,no,no,yes,yes,yes,yes,yes,flat,BT72 6MX
Zuckerman,14,male,Chihuahua (Smooth Coat),25/01/2012,25/01/2012,red,short,small,no,no,yes,yes,yes,yes,yes,garden,BT74 9JJ
Wistrup,2,male,Pyrenean Mountain Dog,01/02/2012,24/02/2012,black,medium,medium,no,no,yes,yes,yes,yes,yes,both flat and garden,BT70 8RD
Born,17,female,King Charles Spaniel,05/12/2011,18/01/2012,white,medium,medium,yes,no,yes,yes,yes,yes,yes,garden,BT52 1XZ
Kowatch,15,male,Dalmatian,01/02/2012,24/02/2012,black,wirehaired,medium,yes,no,yes,yes,yes,yes,yes,both flat and garden,BT6 1XL
Iorgos,2,male,Ibizan Hound,25/01/2012,25/01/2012,white,long,medium,yes,no,yes,yes,yes,yes,yes,both flat and garden,BT52 2DV
Omarr,8,female,Australian Terrier,29/12/2011,04/02/2012,black and white,short,medium,yes,no,yes,yes,yes,yes,yes,garden,BT29 5LL
Dray,4,male,Lowchen,20/11/2011,04/02/2012,gray,medium,medium,yes,no,yes,yes,yes,yes,yes,garden,BT61 3ZO
Sharia,9,female,Norfolk Terrier,23/01/2012,23/01/2012,brown,short,medium,yes,no,yes,yes,yes,yes,yes,garden,BT67 8HN
Sanson,11,female,Dandie Dinmont Terrier,03/11/2011,31/01/2012,brown,short,small,yes,no,yes,yes,yes,yes,yes,flat,BT68 4SS
Janette,5,male,Bulldog,20/03/2011,23/01/2012,black and tan,wirehaired,medium,no,no,yes,yes,yes,yes,yes,garden,BT63 9IA
Katushka,6,male,Yorkshire Terrier,05/12/2011,18/01/2012,white,short,small,no,no,yes,yes,yes,yes,yes,both flat and garden,BT69 6MR
Dannye,9,male,Deerhound,05/12/2011,18/01/2012,yellow-brown,short,medium,no,no,yes,yes,yes,yes,yes,garden,BT54 6SF
Riha,17,female,Portuguese Water Dog,01/01/2012,18/01/2012,black and tan,short,small,no,no,yes,yes,yes,yes,yes,both flat and garden,BT70 6HS
Ibson,11,female,Keeshond,01/11/2011,18/01/2012,sable,short,large,no,no,yes,yes,yes,yes,yes,both flat and garden,BT38 9MT
Ahasuerus,9,male,Collie (Rough),05/12/2011,18/01/2012,saddle back,short,large,no,no,yes,yes,yes,yes,yes,garden,BT50 7TD
Ackerman,16,male,Lhaso Apso,05/12/2011,18/01/2012,sable,short,large,no,no,yes,yes,yes,yes,yes,garden,BT72 9TQ
Tremain,9,female,Weimaraner,05/12/2011,18/01/2012,black and white,medium,medium,no,no,yes,yes,yes,yes,yes,flat,BT25 6AF
Landry,5,male,Hungarian Vizsla,05/12/2011,18/01/2012,black,short,medium,no,no,yes,yes,yes,yes,yes,flat,BT31 9TC
Tabbatha,18,female,English Springer Spaniel,05/12/2011,18/01/2012,sable,short,large,no,no,yes,yes,yes,yes,yes,garden,BT38 3IT
Hollis,8,male,Cavalier King Charles Spaniel,05/12/2011,18/01/2012,black,short,medium,no,no,yes,yes,yes,yes,yes,both flat and garden,BT39 4QU
Shell,13,male,Parson Jack Russell Terrier,05/12/2011,18/01/2012,tricolor,short,medium,no,no,yes,yes,yes,yes,yes,garden,BT24 7ZL
Lynnette,16,male,Rottweiler,05/12/2011,18/01/2012,black,short,medium,no,no,yes,yes,yes,yes,yes,both flat and garden,BT75 8ZY
Godber,8,female,Nova Scotia Duck Tolling Retriever,05/12/2011,18/01/2012,black and tan,short,medium,no,no,yes,yes,yes,yes,yes,garden,BT76 1DD
Dubenko,10,female,Collie (Smooth),01/01/2012,18/01/2012,brown,short,medium,no,no,yes,yes,yes,yes,yes,both flat and garden,BT54 7HR
Leonanie,13,female,Bulldog,05/12/2011,18/01/2012,yellow-brown,short,medium,no,no,yes,yes,yes,yes,yes,garden,BT81 3IN
Still,13,male,Maremma Sheepdog,05/12/2011,18/01/2012,gray,medium,medium,no,no,yes,yes,yes,yes,yes,flat,BT9 3CZ
Ebony,6,female,Sussex Spaniel,05/12/2011,18/01/2012,golden,short,medium,no,no,yes,yes,yes,yes,yes,flat,BT18 7MG
Edmead,4,female,Fox Terrier Wire Coat,05/12/2011,18/01/2012,gray,medium,medium,no,no,yes,yes,yes,yes,yes,garden,BT21 4WD
Beatrix,14,male,Bedlington Terrier,05/12/2011,18/01/2012,black,short,small,no,no,yes,yes,yes,yes,yes,both flat and garden,BT19 4YI
Lichtenfeld,12,female,Belgian Shepherd Dog Tervueren,05/12/2011,18/01/2012,black and tan,short,medium,no,no,yes,yes,yes,yes,yes,garden,BT5 2HS
Adria,6,male,Sussex Spaniel,20/12/2011,03/01/2012,yellow-brown,short,medium,no,no,yes,yes,yes,yes,yes,both flat and garden,BT35 1TD
Nahum,4,female,Norfolk Terrier,01/12/2010,29/12/2011,black,long,medium,no,no,yes,yes,yes,yes,yes,garden,BT11 7WX
Felita,12,female,Bearded Collie,02/01/2011,12/01/2012,black,medium,large,yes,no,yes,yes,yes,yes,yes,both flat and garden,BT49 6EO
Estrellita,12,female,Australian Cattle Dog,20/12/2011,03/01/2012,yellow-brown,short,medium,yes,no,yes,yes,yes,yes,yes,garden,BT32 1OJ
Adnopoz,2,female,Dachshund (Miniature Smooth Haired),12/08/2005,08/01/2012,black and brown,short,medium,yes,no,yes,yes,yes,yes,yes,flat,BT3 9NN
Nikolos,18,female,Bedlington Terrier,01/01/2011,12/01/2012,tricolor,short,medium,yes,no,yes,yes,yes,yes,yes,flat,BT32 7FT
Maurilla,11,male,Leonberger,05/12/2011,18/01/2012,yellow-brown,short,small,yes,no,yes,yes,yes,yes,yes,garden,BT2 5IB
Eudoca,12,male,Bull Terrier,04/10/2011,08/01/2012,black and tan,medium,medium,no,no,yes,yes,yes,yes,yes,both flat and garden,BT29 2IZ
Cly,13,male,Pointer,03/08/2005,08/01/2012,black,short,medium,yes,no,yes,yes,yes,yes,yes,garden,BT18 4SV
Trocki,15,female,Poodle Toy,30/12/2010,12/01/2012,tricolor,medium,medium,yes,no,yes,yes,yes,yes,yes,both flat and garden,BT15 4OX
Faunia,14,female,Welsh Corgi (Cardigan),26/06/2011,08/01/2012,black,short,medium,yes,no,yes,yes,yes,yes,yes,both flat and garden,BT42 5DQ
Eba,16,female,Chow Chow (Smooth),05/12/2011,18/01/2012,black,short,medium,yes,no,yes,yes,yes,yes,yes,both flat and garden,BT8 7CN
Buseck,1,male,Border Terrier,23/05/2005,08/01/2012,sable,short,medium,yes,no,yes,yes,yes,yes,yes,garden,BT72 7KD
Cyrano,11,male,German Shepherd Dog,26/05/2005,08/01/2012,black,short,medium,yes,no,yes,yes,yes,yes,yes,flat,BT21 6WQ
Akela,12,male,Fox Terrier Smooth Coat,12/04/2011,12/01/2012,black,short,medium,yes,no,yes,yes,yes,yes,yes,both flat and garden,BT43 3YA
Laughton,1,male,Schnauzer Giant,16/04/2005,30/12/2011,black,short,small,yes,no,yes,yes,yes,yes,yes,garden,BT78 3YO
Halli,2,female,Dachshund (Wire Haired),27/08/2011,07/01/2012,black,medium,medium,yes,no,yes,yes,yes,yes,yes,both flat and garden,BT60 6AP
Krall,12,female,Pomeranian,12/08/2005,08/01/2012,sable,short,medium,yes,no,yes,yes,yes,yes,yes,both flat and garden,BT11 2QX
Wallraff,1,female,Saluki,16/08/2011,30/12/2011,black,short,small,yes,no,yes,yes,yes,yes,yes,both flat and garden,BT69 9JF
Rimas,13,female,Cavalier King Charles Spaniel,15/08/2010,12/01/2012,black,medium,medium,yes,no,yes,yes,yes,yes,yes,flat,BT20 6NJ
Melba,18,female,Chow Chow (Smooth),30/09/2011,26/12/2011,tricolor,short,medium,no,no,yes,yes,yes,yes,yes,both flat and garden,BT21 4PZ
Cristiano,14,male,Bullmastiff,01/11/2010,19/12/2011,black,long,medium,no,no,yes,yes,yes,yes,yes,both flat and garden,BT25 6VO
Cichocki,9,female,Dobermann,09/04/2011,20/12/2011,black,short,medium,yes,no,yes,yes,yes,yes,yes,garden,BT20 1MS
Eulalee,1,female,Japanese Chin,01/03/2011,26/12/2011,gray,wirehaired,small,yes,no,yes,yes,yes,yes,yes,both flat and garden,BT74 6NA
Previdi,18,male,Schnauzer Miniature,01/01/2010,14/12/2011,black,medium,large,no,no,yes,yes,no,yes,yes,garden,BT10 1PN
Cohlette,4,male,Great Dane,02/08/2010,26/12/2011,saddle back,short,medium,no,yes,yes,yes,no,yes,yes,both flat and garden,BT28 7TI
Crowns,4,female,Belgian Shepherd Dog Tervueren,01/01/2009,19/12/2011,black and white,short,medium,yes,yes,yes,yes,yes,yes,yes,both flat and garden,BT35 9BI
Martz,4,male,Whippet,01/02/2011,26/12/2011,black,medium,medium,no,yes,yes,yes,yes,yes,yes,garden,BT54 3GN
Diarmid,7,male,Sussex Spaniel,30/09/2011,26/12/2011,black and white,short,medium,no,yes,yes,yes,yes,yes,yes,both flat and garden,BT36 8RV
Paine,14,female,Briard,26/10/2010,21/12/2011,tricolor,short,medium,yes,yes,yes,yes,yes,yes,yes,both flat and garden,BT33 4CB
Thera,1,male,Dachshund (Miniature Wire Haired),01/10/2011,19/12/2011,brown,wirehaired,medium,no,yes,yes,yes,no,yes,yes,garden,BT4 6RH
Selway,5,male,Briard,01/01/2011,21/12/2011,black and tan,short,medium,no,yes,yes,yes,no,yes,yes,both flat and garden,BT54 5IE
Corrine,4,male,Shetland Sheepdog,31/03/2010,20/12/2011,black and white,short,small,no,yes,yes,yes,no,yes,yes,both flat and garden,BT19 8LA
Furnary,14,male,Basenji,03/11/2008,21/12/2011,black and white,wirehaired,medium,no,yes,yes,yes,no,yes,yes,both flat and garden,BT2 1YT
Suelo,3,male,Cesky Terrier,18/08/2009,14/12/2011,red and white,short,medium,yes,yes,yes,yes,no,yes,yes,garden,BT48 8UH
Lukin,9,male,Schnauzer Giant,10/12/2011,16/12/2011,white,short,medium,yes,yes,yes,yes,no,yes,yes,flat,BT7 9CG
Marice,12,male,Shih Tzu,01/01/2010,19/12/2011,black,medium,medium,yes,yes,yes,yes,no,yes,yes,both flat and garden,BT56 8LC
Durtschi,16,male,St Bernard,01/06/2011,26/12/2011,striped,short,medium,no,yes,yes,yes,no,yes,yes,both flat and garden,BT12 5TC
Server,6,female,Boston Terrier,01/01/2011,20/12/2011,black,short,medium,yes,yes,yes,yes,yes,yes,yes,both flat and garden,BT30 8TC
Renick,14,female,Dobermann,01/10/2009,19/12/2011,black and white,medium,medium,yes,yes,yes,yes,yes,yes,yes,garden,BT64 5YI
Wildee,15,female,Affenpinscher,01/12/2010,14/12/2011,black and brown,medium,medium,yes,yes,yes,yes,yes,yes,yes,garden,BT55 5OK
Hardin,16,female,Scottish Terrier,14/12/2009,14/12/2011,sable,short,medium,yes,yes,yes,yes,yes,yes,yes,both flat and garden,BT14 8WS
Bogey,7,female,Dachshund (Miniature Wire Haired),10/12/2011,12/12/2011,brown and white,short,medium,yes,yes,yes,yes,yes,yes,yes,both flat and garden,BT35 9LJ
Euphemie,17,female,Foxhound,31/03/2010,14/12/2011,striped,short,medium,yes,yes,yes,yes,yes,yes,yes,both flat and garden,BT73 1ZD
Fitton,17,male,Schnauzer Standard,01/09/2011,09/12/2011,brown,short,large,no,yes,yes,yes,no,yes,yes,garden,BT57 6BF
Conlon,18,female,Australian Kelpie,01/09/2011,09/12/2011,black,wirehaired,medium,no,yes,yes,yes,yes,no,yes,garden,BT76 4JS
Robinette,10,male,Lowchen,01/08/2011,09/12/2011,black,short,small,no,yes,yes,yes,no,yes,yes,both flat and garden,BT5 2RL
Emmy,14,female,Brittany,12/11/2009,02/12/2011,black and tan,short,large,yes,yes,yes,yes,yes,yes,yes,both flat and garden,BT8 3ML
Blim,14,male,Rottweiler,26/10/2010,14/12/2011,black,medium,medium,no,yes,yes,yes,no,yes,yes,garden,BT37 3QI
Bathesda,5,male,Welsh Corgi (Cardigan),01/05/2011,14/12/2011,black and white,medium,medium,no,yes,yes,yes,yes,yes,yes,garden,BT12 1TJ
Ciel,16,male,Parson Jack Russell Terrier,26/04/2010,14/12/2011,sable,short,medium,no,yes,yes,yes,no,yes,yes,garden,BT29 7IX
Terzas,2,female,Lowchen,05/12/2011,18/11/2011,yellow-brown,short,medium,no,yes,yes,yes,yes,yes,yes,both flat and garden,BT46 9BU
Julita,1,female,Ibizan Hound,20/08/2011,02/12/2011,apricot,short,medium,no,yes,yes,yes,yes,yes,yes,both flat and garden,BT42 2HD
Bostow,15,female,Italian Greyhound,01/01/2010,14/12/2011,black and brown,short,medium,yes,yes,yes,yes,yes,yes,yes,both flat and garden,BT61 4VB
Mast,5,female,Chinese Crested,01/02/2011,09/12/2011,black,wirehaired,medium,yes,yes,yes,yes,yes,yes,yes,garden,BT24 6EA
Tinaret,16,female,Soft Coated Wheaten Terrier,03/12/2011,04/12/2011,black,medium,medium,yes,yes,yes,yes,yes,yes,yes,both flat and garden,BT33 7QH
Stucker,9,male,Airedale Terrier,03/12/2011,03/12/2011,red,short,medium,yes,yes,yes,yes,yes,yes,yes,garden,BT35 2SL
Prichard,3,female,Skye Terrier,01/07/2011,09/12/2011,black,wirehaired,medium,yes,yes,yes,yes,yes,yes,yes,garden,BT21 1FC
Gothurd,3,female,Finnish Lapphund,01/09/2011,09/12/2011,black,short,small,no,yes,yes,yes,yes,yes,yes,both flat and garden,BT10 7OY
Ackerley,15,male,Pointer,01/07/2011,09/12/2011,black,wirehaired,large,no,yes,yes,yes,yes,yes,yes,garden,BT45 1IG
Maxim,14,male,Pomeranian,30/11/2011,14/11/2011,spotty,short,small,no,yes,yes,yes,yes,yes,yes,both flat and garden,BT24 2LK
Tjaden,10,male,French Bulldog,10/10/2010,31/10/2011,brown,wirehaired,medium,yes,yes,yes,yes,yes,yes,yes,both flat and garden,BT29 5FZ
Falito,4,female,German Short-Haired Pointer,30/09/2010,31/10/2011,black,short,medium,yes,yes,yes,yes,yes,yes,yes,both flat and garden,BT50 7FT
Edmanda,18,male,Airedale Terrier,14/09/2010,31/10/2011,sable,short,medium,yes,yes,yes,yes,yes,yes,yes,both flat and garden,BT46 4VW
Tirrell,9,male,Afghan Hound,01/11/2011,04/11/2011,white,medium,large,yes,yes,yes,yes,yes,yes,yes,both flat and garden,BT19 2XC
Odab,18,female,Parson Jack Russell Terrier,05/09/2011,15/11/2011,gray,medium,medium,yes,yes,yes,yes,yes,yes,yes,garden,BT40 9KQ
Borden,4,female,Pug,16/07/2010,31/10/2011,tricolor,short,medium,yes,yes,yes,yes,yes,yes,yes,both flat and garden,BT17 9BS
Armyn,6,male,Old English Sheepdog,24/10/2011,02/11/2011,black and tan,short,medium,yes,yes,yes,yes,yes,yes,yes,both flat and garden,BT60 2JU
Gonzales,16,male,Clumber Spaniel,18/09/2010,31/10/2011,white,short,large,yes,yes,yes,yes,yes,yes,yes,both flat and garden,BT32 2VZ
Aun,13,male,Lhaso Apso,05/12/2011,18/11/2011,brown,short,medium,yes,yes,yes,yes,yes,yes,yes,both flat and garden,BT37 8FS
Kory,9,male,Collie (Smooth),16/08/2010,31/10/2011,black and brown,short,large,no,yes,yes,yes,yes,yes,yes,garden,BT40 5KD
Dekow,1,female,Pug,27/09/2010,04/11/2011,black and tan,short,medium,no,yes,yes,yes,yes,yes,yes,both flat and garden,BT65 8EM
Portwin,2,female,Schnauzer Giant,06/08/2010,31/10/2011,black and brown,short,large,yes,yes,yes,yes,yes,yes,yes,both flat and garden,BT31 7DF
Galligan,9,female,Whippet,20/09/2010,31/10/2011,striped,short,large,yes,yes,yes,yes,yes,yes,yes,both flat and garden,BT10 5KH
Braca,15,male,Bichon Frise,19/07/2010,31/10/2011,black,short,large,yes,yes,yes,yes,yes,yes,yes,both flat and garden,BT50 1UV
Ephrem,3,male,Hungarian Vizsla,21/07/2010,31/10/2011,white,wirehaired,large,yes,yes,yes,yes,yes,yes,yes,both flat and garden,BT64 2JH
Sissie,9,female,Bull Terrier,15/11/2011,01/11/2011,sable,short,medium,yes,yes,yes,yes,yes,yes,yes,both flat and garden,BT28 7ZJ
LaBaw,7,female,Lowchen,16/08/2010,31/10/2011,yellow-brown,short,medium,yes,yes,yes,yes,yes,yes,yes,both flat and garden,BT37 9MQ
Daye,12,male,Welsh Corgi (Cardigan),16/08/2010,31/10/2011,black,wirehaired,large,yes,yes,yes,yes,yes,yes,yes,both flat and garden,BT57 4DP
Goff,15,male,Bracco Italiano,21/08/2010,31/10/2011,black and tan,short,medium,yes,yes,yes,yes,yes,yes,yes,both flat and garden,BT61 7HP
Adrienne,4,female,Beagle,22/07/2010,31/10/2011,black and brown,short,large,yes,yes,yes,yes,yes,yes,yes,both flat and garden,BT15 5FP
Pigeon,13,female,Nova Scotia Duck Tolling Retriever,06/04/2010,31/10/2011,black and brown,short,large,yes,yes,yes,yes,yes,yes,yes,both flat and garden,BT75 5CY
Betsy,14,female,Bloodhound,01/06/2010,31/10/2011,striped,short,large,yes,yes,yes,yes,yes,no,no,both flat and garden,BT42 9MV
Kampmeier,6,male,Airedale Terrier,18/06/2010,31/10/2011,black and tan,short,large,no,yes,yes,yes,no,no,no,both flat and garden,BT15 4MK
Chainey,13,male,Belgian Shepherd Dog Groenendael,18/04/2010,31/10/2011,sable,short,large,yes,yes,yes,yes,yes,yes,yes,both flat and garden,BT59 9TC
Tager,1,female,Bouvier des Flandres,12/07/2010,31/10/2011,black and brown,short,large,yes,yes,yes,yes,yes,yes,yes,both flat and garden,BT8 3WW
Marduk,17,female,Tenterfield Terrier,28/04/2010,31/10/2011,brown,short,medium,yes,yes,yes,yes,yes,yes,yes,both flat and garden,BT61 8XQ
Tade,2,female,Field Spaniel,05/05/2010,31/10/2011,sable,short,medium,yes,yes,yes,yes,yes,yes,yes,both flat and garden,BT38 3YT
Seiter,17,male,Fox Terrier Wire Coat,14/07/2010,31/10/2011,black and brown,short,large,yes,yes,yes,yes,yes,yes,yes,both flat and garden,BT60 7IZ
Grayson,15,female,French Bulldog,26/07/2010,31/10/2011,saddle back,short,large,yes,yes,yes,yes,yes,yes,yes,both flat and garden,BT9 8NK
Clint,8,female,Brittany,05/07/2010,31/10/2011,yellow-brown,short,medium,yes,yes,yes,yes,yes,yes,yes,both flat and garden,BT48 6HI
Warford,12,male,German Wire-Haired Pointer,16/07/2010,31/10/2011,yellow-brown,short,medium,yes,yes,yes,yes,yes,yes,yes,both flat and garden,BT81 5XU
Huberty,17,female,Pug,01/06/2010,31/10/2011,saddle back,short,medium,yes,yes,yes,yes,yes,no,yes,both flat and garden,BT17 5EV
Gellman,5,male,American Staffordshire Bull Terrier,16/05/2010,31/10/2011,black,wirehaired,medium,yes,yes,yes,yes,yes,yes,yes,both flat and garden,BT63 8BR
Amor,10,male,English Setter,18/06/2010,31/10/2011,brown and white,short,large,yes,yes,yes,yes,yes,yes,yes,both flat and garden,BT20 5XA
Elfrida,18,male,Field Spaniel,26/03/2010,31/10/2011,saddle back,short,small,no,yes,yes,yes,yes,yes,yes,both flat and garden,BT8 3WU
Goldi,8,male,Bouvier des Flandres,13/05/2010,31/10/2011,dotted,short,large,no,yes,yes,yes,yes,yes,yes,both flat and garden,BT5 8FZ
Muir,2,female,Golden Retriever,12/02/2010,31/10/2011,black and brown,short,large,yes,yes,yes,yes,yes,yes,yes,both flat and garden,BT60 6LT
Dana,17,male,Belgian Shepherd Dog Tervueren,24/04/2010,31/10/2011,black,short,medium,yes,yes,yes,no,yes,yes,yes,flat,BT19 9LH
Rosenkranz,11,male,Cavalier King Charles Spaniel,07/05/2010,31/10/2011,black and brown,long,large,yes,yes,yes,no,no,yes,yes,garden,BT43 1LW
Skye,14,male,Lhaso Apso,12/01/2009,30/10/2011,black and tan,long,medium,yes,yes,yes,yes,yes,yes,yes,both flat and garden,BT49 5BB
Gloriane,7,male,Tenterfield Terrier,13/03/2010,31/10/2011,saddle back,short,medium,yes,yes,yes,yes,yes,yes,yes,both flat and garden,BT57 2YQ
Polito,17,female,Tibetan Terrier,12/08/2009,30/10/2011,apricot,short,small,no,yes,yes,yes,yes,yes,yes,flat,BT15 5NI
Ethel,18,female,Lowchen,10/11/2011,24/10/2011,yellow-brown,short,medium,no,yes,yes,yes,yes,yes,yes,both flat and garden,BT51 1FI
Anette,1,female,Dalmatian,10/08/2011,19/10/2011,black,short,medium,yes,yes,yes,yes,yes,yes,yes,both flat and garden,BT14 8HL
Maurer,2,female,Samoyed,15/12/2010,30/10/2011,brown,short,medium,yes,yes,yes,yes,yes,yes,yes,flat,BT7 3UG
Marillin,6,male,Sloughi,18/09/2011,30/10/2011,black,long,medium,no,yes,yes,yes,yes,yes,yes,both flat and garden,BT56 1PK
Cutler,11,male,Welsh Terrier,20/10/2011,30/10/2011,black and tan,short,medium,no,yes,yes,yes,yes,yes,yes,flat,BT57 5EW
Rodi,18,male,English Setter,12/10/2009,30/10/2011,black and tan,wirehaired,large,yes,yes,yes,yes,yes,yes,yes,both flat and garden,BT59 2KH
Amberly,8,male,Swedish Vallhund,19/03/2010,31/10/2011,brown,medium,medium,no,yes,yes,yes,yes,yes,yes,both flat and garden,BT40 9EV
Vladamir,12,female,Deerhound,25/08/2011,22/10/2011,black,short,medium,no,yes,yes,yes,yes,yes,yes,both flat and garden,BT8 1PH
Frech,2,male,Saluki,12/03/2010,31/10/2011,sable,short,large,yes,yes,yes,yes,yes,yes,yes,both flat and garden,BT46 8JN
Trinetta,10,female,King Charles Spaniel,10/08/2011,19/10/2011,black,medium,medium,yes,yes,yes,yes,yes,no,yes,garden,BT9 9GA
